DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2001,31690,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2002,31720,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2003,31570,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2004,31790,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2005,31850,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2006,32290,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2007,32570,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2008,31990,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2009,30110,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2010,30440,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2011,30550,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2012,29510,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2013,28920,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2014,28910,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2015,29210,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2016,29630,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2017,30160,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2018,30470,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2019,30680,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2020,28100,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2021,30760,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2022,32310,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2023,32640,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Italy,2024,32890,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2000,6550,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2001,7030,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2002,7560,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2003,8430,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2004,9080,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2005,9940,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2006,10850,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2007,12190,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2008,12640,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2009,10880,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2010,11160,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2011,12140,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2012,12830,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2013,13480,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2014,14100,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2015,14630,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2016,15200,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2017,16090,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2018,17030,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2019,17870,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2020,17890,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2021,19040,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2022,19350,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2023,19220,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Lithuania,2024,19690,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2000,89780,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2001,91520,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2002,93460,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2003,94720,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2004,97380,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2005,98260,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2006,102580,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2007,109090,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2008,106870,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2009,101540,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2010,103430,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2011,102110,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2012,101440,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2013,102010,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2014,102240,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2015,102530,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2016,104920,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2017,104020,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2018,103640,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2019,104310,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2020,102190,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2021,107570,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2022,104100,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2023,102250,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Luxembourg,2024,101000,p,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2000,6540,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2001,7050,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2002,7680,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2003,8410,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2004,9240,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2005,10430,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2006,11870,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2007,13220,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2008,12900,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2009,11020,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2010,10840,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2011,11380,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2012,12360,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2013,12750,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2014,13140,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2015,13750,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2016,14230,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2017,14850,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2018,15610,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2019,15820,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2020,15370,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2021,16580,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2022,16890,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2023,16770,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Latvia,2024,16910,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2006,5610,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2007,6000,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2008,6400,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2009,6010,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2010,6160,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2011,6360,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2012,6190,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2013,6390,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2014,6530,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2015,6690,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2016,6910,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2017,7120,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2018,7460,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2019,7780,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2020,6610,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2021,7500,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2022,8100,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2023,8620,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Montenegro,2024,8890,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2003,3370.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2004,3540.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2005,3720.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2006,3940.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2007,4210.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2008,4470.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2009,4480.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2010,4660.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2011,4800.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2012,4790.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2013,4950.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2014,5140.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2015,5360.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2016,5530.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2017,5610.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2018,5800.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2019,6070.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2020,5840.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2021,6170.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2022,6360.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2023,6540.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,North Macedonia,2024,6750.00000000,e,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2000,17350,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2001,16910,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2002,17250,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2003,17770,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2004,17720,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2005,18120,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2006,18480,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2007,19340,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2008,20060,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2009,19630,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2010,20750,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2011,20860,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2012,21540,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2013,22600,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2014,23840,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2015,25520,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2016,25960,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2017,28530,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2018,29510,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2019,29480,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2020,27870,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2021,31420,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2022,31400,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2023,33380,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Malta,2024,34730,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2000,40430,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2001,41060,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2002,40890,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2003,40740,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2004,41420,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2005,42160,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2006,43590,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2007,45180,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2008,45960,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2009,44050,,
