DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2002,1740.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2003,1681.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2004,1616.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2005,1572.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2006,1579.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2007,1545.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2008,1599.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2009,1621.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2010,1630.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2011,1612.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2012,1607.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2013,1583.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2014,1553.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2015,1566.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2016,1554.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2017,1558.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2018,1530.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2019,1500.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2020,1500.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2021,1480.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2022,1466.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2023,1434.87,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Denmark,2024,1413.86,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2000,252.80,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2001,260.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2002,253.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2003,257.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2004,249.80,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2005,252.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2006,245.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2007,240.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2008,237.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2009,234.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2010,236.30,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2011,238.30,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2012,246.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2013,261.40,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2014,264.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2015,256.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2016,248.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2017,250.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2018,251.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2019,254.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2020,253.30,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2021,250.80,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2022,249.62,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2023,241.36,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Estonia,2024,232.39,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2000,568.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2001,559.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2002,613.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2003,651.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2004,640.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2005,665.16,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2006,682.66,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2007,682.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2008,682.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2009,675.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2010,679.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2011,681.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2012,685.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2013,653.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2014,659.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2015,582.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2016,554.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2017,556.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2018,542.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2019,530.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2020,631.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2021,614.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2022,581.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2023,638.80,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Greece,2024,595.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2000,6163.89,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2001,6410.78,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2002,6477.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2003,6548.38,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2004,6653.09,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2005,6464.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2006,6184.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2007,6584.98,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2008,6020.16,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2009,6082.44,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2010,6075.08,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2011,5923.11,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2012,5812.61,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2013,5802.22,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2014,6078.73,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2015,6182.91,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2016,6317.64,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2017,6465.75,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2018,6510.59,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2019,6600.33,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2020,6636.43,p,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2021,6576.30,p,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2022,6455.13,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2023,6294.64,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Spain,2024,6173.96,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2000,80014.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2001,79981.84,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2002,78554.27,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2003,77522.34,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2004,77002.68,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2005,76463.07,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2006,75405.49,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2007,76040.39,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2008,76653.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2009,76288.23,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2010,74898.50,b,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2011,74144.92,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2012,74327.16,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2013,74565.58,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2014,75044.11,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2015,75661.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2016,75910.39,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2017,75175.58,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2018,73781.91,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 15 countries (1995-2004),2019,72924.81,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2001,90355.23,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2002,88786.35,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2003,87532.68,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2004,86777.35,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2005,86403.08,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2006,85276.01,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2007,86001.45,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2008,86696.36,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2009,86321.55,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2010,84832.39,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2011,84051.29,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2012,84300.52,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2013,84651.28,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2014,85310.98,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2015,86024.34,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2016,86439.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2017,85781.91,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2018,84516.78,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 25 countries (2004-2006),2019,83749.66,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2001,93796.13,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2002,92363.15,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2003,91165.98,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2004,90265.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2005,89894.17,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2006,88846.12,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2007,89431.47,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2008,89954.09,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2009,89381.71,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2010,87387.19,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2011,86607.72,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2012,86844.95,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 27 countries (2007-2013),2013,87259.23,,
